Area.code408,Area.code415,International.plan,Voice.mail.plan,Account.length,Number.vmail.messages,Total.day.minutes,Total.day.calls,Total.eve.minutes,Total.eve.calls,Total.night.minutes,Total.night.calls,Total.intl.minutes,Total.intl.calls,Customer.service.calls,Churn
0,0,0,0,2.132865441,-0.591671078,-0.770646402,-0.171190849,-0.261868296,0.897757615,-1.077079171,-0.772038038,-0.550638281,0.617805639,-0.42786782,0
1,0,0,1,-1.156764702,2.257463858,-0.743106988,0.028120687,-0.447222022,0.847563427,0.902204706,0.198904744,-0.765550345,-1.413711917,1.092477003,0
1,0,0,0,-0.679642773,-0.591671078,-0.043605863,1.772096627,0.775323827,0.195038983,0.720292502,1.680870043,0.631378072,-0.601104895,-1.188040232,0
1,0,0,0,0.726611334,-0.591671078,-1.178229734,1.423301439,-0.654266077,0.195038983,-1.168035273,1.220949778,0.846290136,1.836716173,-0.42786782,0
1,0,0,0,-0.52897269,-0.591671078,-2.355080708,-0.519986037,-0.729196306,-0.106126146,-0.62229866,-1.027549297,-0.264088862,-0.194801383,1.092477003,0
0,1,0,0,0.475494529,-0.591671078,-0.88264002,-0.071535081,-0.74694294,0.446009923,0.004507523,0.812131764,0.165735266,-0.601104895,-0.42786782,0
1,0,0,1,-0.428525968,1.59997118,-1.345302181,-1.765683137,0.487433998,0.395815735,-0.242655798,-1.998492079,-1.625198601,-0.601104895,0.332304592,0
0,0,0,1,0.827058056,1.892190148,1.237894885,0.227432223,0.483490302,1.650670435,-0.288133849,-1.231958303,-1.481923892,0.211502128,0.332304592,1
0,1,0,0,-0.830312855,-0.591671078,-0.385094601,0.925022599,0.213347106,0.245233171,-0.054811674,0.045597989,0.022460557,-0.601104895,-0.42786782,0
1,0,0,0,0.450382849,-0.591671078,1.089182047,-0.619641805,0.838422968,-1.059815718,0.593744881,-0.414322276,0.237372621,-0.601104895,1.092477003,1
0,1,1,1,1.630631831,1.453861696,-0.072981238,1.273817787,1.037579631,-1.210398282,-1.431017047,-1.43636731,0.416466008,0.211502128,-0.42786782,0
0,1,0,1,-0.277855885,2.476628084,0.248311929,-1.715855253,1.228848901,-0.75865059,0.267489297,-0.158811018,0.309009976,-0.194801383,-1.188040232,0
0,1,0,1,-0.478749329,1.819135406,-0.770646402,-0.270846617,0.680675117,1.399699495,1.329302926,-1.538571814,0.273191298,0.617805639,0.332304592,0
0,1,0,0,0.726611334,-0.591671078,1.540828443,0.626055295,-0.285530474,0.144844795,-0.110176258,-0.056606515,2.887954745,0.617805639,-0.42786782,1
1,0,0,0,0.726611334,-0.591671078,1.326021011,0.028120687,-0.606941721,0.245233171,0.164669356,-1.845185324,-1.625198601,0.211502128,-1.188040232,0
1,0,1,0,1.354403346,-0.591671078,-0.30614828,-0.320674501,1.788853773,0.395815735,-2.065732456,0.556620506,0.344828653,-0.601104895,-1.188040232,0
0,1,0,0,-0.503861009,-0.591671078,2.660764627,-2.612757165,0.69842175,-0.909233154,-0.262428864,-1.1297538,1.025383523,0.211502128,-1.188040232,1
1,0,0,0,-0.654531092,-0.591671078,0.431908025,-1.516543717,0.550533139,-0.156320334,0.42171921,0.914336267,1.455207651,-0.601104895,-0.42786782,0
0,1,0,1,1.931971997,1.96524489,-0.080325082,-0.619641805,-0.216515789,-1.76253435,-1.229331777,-0.312117773,0.094097911,-0.601104895,0.332304592,0
0,1,0,0,0.274601086,-0.591671078,1.583055545,-0.171190849,0.268558854,-0.306902898,2.082656729,-0.005504263,1.419388973,-1.007408406,0.332304592,1
0,0,0,0,-0.02673908,-0.591671078,-1.855699327,-0.121362965,0.48546215,0.094650607,-0.997986908,0.301109247,1.347751619,1.430412661,-1.188040232,0
0,1,0,0,0.073707642,-0.591671078,0.846835201,1.124334135,-0.752858484,0.295427359,1.408395188,-0.772038038,-0.049176798,-0.194801383,-0.42786782,0
1,0,0,0,1.479961749,-0.591671078,0.679762754,-1.167748529,0.12461394,0.847563427,0.54826683,0.863234016,-1.661017279,-1.007408406,-0.42786782,0
0,1,0,0,-0.353190926,-0.591671078,-2.235743246,1.223989903,-2.632029765,0.797369239,-0.296043075,1.834176798,0.452284685,-0.601104895,-1.188040232,0
0,1,0,0,-0.503861009,-0.591671078,-0.120716223,-1.018264877,0.694478054,-0.306902898,0.777634392,-0.82314029,0.559740717,0.617805639,0.332304592,0
0,1,0,0,-1.834780074,-0.591671078,1.046954945,0.077948571,-0.668069014,-0.658262214,1.568557021,0.761029512,-0.192451507,-0.601104895,1.092477003,0
1,0,0,0,-0.152297482,-0.591671078,1.05613475,-0.868781225,-0.926381121,-1.76253435,0.714360582,0.250006996,0.344828653,0.617805639,-0.42786782,0
1,0,0,0,-1.658998311,-0.591671078,-0.388766523,-1.666027369,-1.391737283,-0.206514522,0.571994509,-1.027549297,-1.195374473,0.211502128,0.332304592,0
0,0,0,0,0.827058056,-0.591671078,2.133843832,-0.370502385,0.501236935,0.847563427,0.908136626,-0.107708766,0.738834104,2.243019684,-1.188040232,1
0,1,0,1,2.10775376,0.796369019,-0.412634015,1.124334135,1.118425404,-0.306902898,-0.20706428,0.352211499,-0.228270185,0.617805639,-1.188040232,0
1,0,0,0,-0.403414287,-0.591671078,-0.649472979,-0.619641805,1.254482926,0.245233171,-0.305929608,-0.312117773,-0.120814153,-0.601104895,-0.42786782,0
0,1,0,1,1.178621583,2.038299632,-1.875894898,2.021236047,0.118698396,-2.013505291,1.084116911,0.761029512,0.237372621,-1.007408406,-0.42786782,0
1,0,0,1,0.827058056,1.746080664,-1.826323952,-0.320674501,-0.021302823,1.198922743,-0.594616368,0.863234016,2.27903723,-0.601104895,-1.188040232,0
1,0,0,1,-0.52897269,2.038299632,0.1932331,0.725711063,1.096735075,-1.110009906,0.27737583,2.294097063,-2.305753471,-0.194801383,-0.42786782,0
0,0,0,0,1.605520151,-0.591671078,0.543901643,-1.666027369,1.435892956,-0.557873838,-1.001941521,-0.618731283,0.917927491,-1.413711917,-1.188040232,0
0,1,0,1,-0.905647897,1.892190148,0.532885878,0.925022599,-1.16103105,0.295427359,0.27144391,-0.669833535,0.810471458,-0.194801383,1.852649415,0
0,1,0,0,0.073707642,-0.591671078,-1.214948953,-0.669469689,-0.835676106,-0.106126146,-0.260451557,-0.669833535,0.094097911,0.617805639,0.332304592,0
0,1,0,0,-1.432993187,-0.591671078,0.419056298,-0.569813921,-0.748914788,-0.206514522,1.329302926,2.600710573,-0.69391299,-0.601104895,-1.188040232,0
0,1,0,0,1.530185109,-0.591671078,-0.818381387,-0.121362965,0.808845246,0.345621547,0.910113933,-0.20991327,-0.013358121,-1.007408406,0.332304592,0
0,1,0,0,-0.127185802,-0.591671078,1.783175289,0.227432223,0.905465805,-0.306902898,1.058411925,0.352211499,0.022460557,-0.601104895,-0.42786782,1
0,0,0,0,-0.729866133,-0.591671078,1.97595119,0.775538947,0.67673142,1.299311119,1.803856503,0.709927261,-1.875929343,-0.601104895,1.852649415,1
0,1,0,0,-1.759445033,-0.591671078,-1.510538668,1.423301439,1.171665304,-1.110009906,-2.217985062,-0.005504263,-1.159555796,0.211502128,-0.42786782,0
0,1,0,0,-0.729866133,-0.591671078,-0.243725607,0.077948571,1.183496393,0.144844795,1.222528371,-0.772038038,1.097020877,0.211502128,-1.188040232,0
1,0,0,0,0.877281417,-0.591671078,-1.426084464,-1.267404297,0.365179414,-0.156320334,-2.514581048,-0.414322276,-0.15663283,0.211502128,-1.188040232,0
0,1,0,1,-0.478749329,0.796369019,-0.610917799,-1.367060065,0.895606564,-1.76253435,-0.037015915,0.709927261,-2.198297439,-0.194801383,-0.42786782,0
1,0,1,0,1.354403346,-0.591671078,1.303989479,2.270375467,-0.955958843,0.245233171,-1.043464959,0.198904744,-0.084995475,0.211502128,0.332304592,0
0,1,0,0,0.877281417,-0.591671078,-0.300640397,-0.868781225,0.95279016,0.947951803,0.965478517,-0.51652678,-0.15663283,-0.194801383,4.13316665,0
0,1,0,0,-1.106541341,-0.591671078,-0.34470346,0.626055295,0.138416877,1.700864623,0.142918983,-0.976447045,-0.658094313,-0.194801383,1.092477003,0
0,1,0,0,0.274601086,-0.591671078,-1.80245646,-0.320674501,1.323497611,0.596592487,-1.187808339,-1.283060555,-0.586456958,5.493447774,-0.42786782,0
1,0,0,0,-0.152297482,-0.591671078,-0.93955481,0.725711063,0.300108425,-0.608068026,1.076207685,-0.20991327,-1.410286537,-1.007408406,3.372994238,1
0,1,0,1,0.299712766,1.59997118,0.073895638,0.077948571,-0.346657766,1.148728555,0.674814451,-2.458412344,0.488103362,1.02410915,-1.188040232,0
0,1,0,0,0.048595961,-0.591671078,0.007801044,1.672440859,-2.036531626,-0.75865059,-0.379089951,1.731972294,-0.658094313,-0.601104895,-0.42786782,0
0,1,0,1,1.203733263,0.869423761,-0.587050306,1.572785091,1.4950484,-0.306902898,-1.007873441,0.505518254,-0.013358121,0.617805639,-1.188040232,0
1,0,0,0,0.375047808,-0.591671078,-1.264519899,-2.313789861,0.244896677,-0.909233154,-0.290111156,0.812131764,-0.8371877,-1.007408406,0.332304592,0
0,0,0,0,-0.152297482,-0.591671078,-2.232071324,-0.221018733,0.022077836,1.299311119,0.190374341,-0.158811018,0.058279234,0.211502128,-1.188040232,0
0,0,0,0,2.509540648,-0.591671078,0.604488355,-1.416887949,0.477574758,-0.50767965,-0.114130871,-0.056606515,-1.159555796,0.617805639,-0.42786782,0
0,1,0,0,1.228844944,-0.591671078,0.628355847,0.825366831,-0.169191433,-0.557873838,0.82508975,-0.056606515,-0.8371877,-0.194801383,-0.42786782,0
1,0,1,0,0.174154364,-0.591671078,-1.187409539,0.675883179,0.203487866,-1.51156341,-1.280741748,-0.772038038,1.276114264,-0.601104895,0.332304592,1
0,1,1,0,-0.0016274,-0.591671078,-0.429157664,0.775538947,-1.391737283,0.696980863,0.127100531,0.454416002,-1.052099764,0.211502128,-0.42786782,0
0,1,0,1,2.032418719,1.161642728,-0.948734615,0.177604339,-1.135397024,1.349505307,-0.19520044,-0.107708766,0.488103362,-0.601104895,-0.42786782,0
1,0,0,0,0.676387973,-0.591671078,0.88355442,1.473129323,2.003785221,-1.461369222,-0.185313907,-0.925344793,-1.696835956,1.02410915,-0.42786782,1
1,0,0,1,0.299712766,1.892190148,-2.476254131,-1.865338905,-1.316807053,-0.909233154,-0.642071725,0.914336267,1.097020877,-0.601104895,-0.42786782,0
0,1,0,0,-0.629419412,-0.591671078,-0.159271403,-1.117920645,1.108566164,-0.859038966,-2.160643171,-0.414322276,2.13576252,-0.601104895,-0.42786782,0
0,0,0,0,2.584875689,-0.591671078,0.466791283,2.220547583,-0.910606336,-0.25670871,-0.187291214,-1.180856052,1.383570296,0.211502128,1.092477003,0
0,1,0,1,-1.734333353,1.673025922,0.973516507,-0.171190849,-0.344685918,0.546398299,0.117213998,0.556620506,0.989564845,-1.007408406,-1.188040232,0
0,1,0,1,0.048595961,2.111354374,-0.482400532,-1.117920645,0.806873398,0.395815735,0.866613188,0.505518254,0.129916589,-0.601104895,-0.42786782,0
0,0,0,0,1.178621583,-0.591671078,0.426400142,-0.420330269,-0.987508413,1.249116931,0.882431641,1.578665539,1.562663683,1.836716173,-0.42786782,0
0,1,0,0,-1.106541341,-0.591671078,-1.723510139,-0.420330269,-0.139613711,1.349505307,0.605608721,-0.363220025,-0.049176798,-1.007408406,-1.188040232,0
0,1,1,0,-0.930759577,-0.591671078,-0.607245877,-0.868781225,-1.038776465,-0.457485462,0.745997487,-1.589674065,0.810471458,-0.601104895,1.092477003,0
0,1,0,0,-0.780089494,-0.591671078,-0.495252258,2.220547583,-0.34271407,0.094650607,-0.970304616,-1.283060555,0.094097911,-1.007408406,-0.42786782,0
1,0,0,0,1.0279515,-0.591671078,0.679762754,1.672440859,-0.259896448,0.295427359,-1.241195616,0.403313751,-0.69391299,-1.007408406,-1.188040232,0
0,1,0,0,-0.328079246,-0.591671078,-0.128060067,-0.968436993,-0.149472952,-0.50767965,-2.200189303,0.352211499,0.917927491,0.211502128,0.332304592,0
0,0,0,0,0.751723015,-0.591671078,1.53532056,1.124334135,-0.967789932,-1.310786658,0.348558867,0.045597989,0.165735266,-1.007408406,0.332304592,0
1,0,0,0,0.726611334,-0.591671078,1.68954128,1.423301439,0.714196535,1.399699495,0.182465115,-0.465424528,-0.550638281,-1.007408406,1.852649415,1
0,0,0,0,1.630631831,-0.591671078,0.363977469,-0.370502385,0.26264331,-0.055931957,-0.080516659,0.505518254,-1.087918441,0.211502128,1.092477003,0
0,0,0,0,0.726611334,-0.591671078,0.442923791,-1.865338905,-0.181022522,-0.357097086,-1.351924784,1.272052029,0.667196749,-0.194801383,1.092477003,0
0,0,0,0,0.249489405,-0.591671078,-1.863043171,0.925022599,-0.054824241,-0.306902898,0.941750838,-0.312117773,0.667196749,-0.194801383,-0.42786782,0
0,1,0,1,-0.02673908,1.746080664,-1.001977482,1.124334135,0.589970102,0.044456419,-0.175427375,0.301109247,0.846290136,1.836716173,1.092477003,0
0,1,0,0,-1.106541341,-0.591671078,0.758709075,0.028120687,0.704337294,-1.76253435,1.016888487,1.88527905,-0.264088862,-1.413711917,-1.188040232,0
1,0,0,0,0.952616458,-0.591671078,-0.74861487,0.476571643,-1.342441079,-0.357097086,1.406417882,1.016540771,0.667196749,-1.413711917,-1.188040232,0
0,1,0,0,0.299712766,-0.591671078,-0.366734991,2.120891815,0.179825688,-0.357097086,-0.509592185,-0.720935787,1.025383523,1.02410915,0.332304592,0
0,1,0,0,0.174154364,-0.591671078,1.092853969,0.077948571,0.442081491,1.349505307,0.999092728,0.198904744,0.129916589,0.617805639,-1.188040232,0
0,1,0,0,-0.02673908,-0.591671078,-1.220456836,-0.221018733,-0.060739786,-0.557873838,1.653581203,-0.363220025,0.52392204,-1.007408406,1.852649415,1
0,0,0,0,0.475494529,-0.591671078,0.235460202,1.124334135,0.106867307,0.245233171,1.627876218,-0.363220025,0.201553944,-0.601104895,-0.42786782,0
1,0,0,1,0.149042683,2.038299632,-1.532570199,-0.868781225,-0.421587996,-0.457485462,-0.683595163,1.067643023,0.022460557,-1.007408406,-0.42786782,0
1,0,0,0,0.073707642,-0.591671078,1.847433923,1.323645671,-0.425531692,-1.059815718,-0.994032295,-1.180856052,1.777575747,0.617805639,2.612821826,0
0,1,0,0,-0.980982938,-0.591671078,1.203011627,-0.470158153,-1.539625893,1.500087871,0.544312217,0.09670024,-0.622275636,-0.194801383,1.852649415,0
0,1,0,1,-1.684109992,0.431095309,-0.519119751,-0.021707197,0.940959072,1.299311119,-0.021197462,1.016540771,0.165735266,0.211502128,0.332304592,0
0,1,0,0,2.057530399,-0.591671078,0.187725218,-0.021707197,0.899550261,-1.110009906,2.043110598,0.352211499,-0.264088862,-0.194801383,-0.42786782,0
1,0,0,0,0.550829571,-0.591671078,-1.192917422,-0.320674501,-1.005255046,0.195038983,1.339189458,0.965438519,-0.228270185,-0.194801383,0.332304592,0
1,0,0,0,-0.930759577,-0.591671078,-1.211277032,-0.171190849,-0.171163282,-0.156320334,0.27737583,-0.567629032,0.058279234,-1.413711917,1.092477003,0
0,1,0,0,-1.859891755,-0.591671078,0.874374615,-1.666027369,0.927156135,0.747175051,-2.757789756,0.454416002,-0.873006377,0.617805639,-0.42786782,0
1,0,0,0,0.550829571,-0.591671078,0.811951943,-0.071535081,0.191656777,-1.00962153,0.613517947,-1.283060555,-2.914670986,0.211502128,-1.188040232,0
1,0,0,1,-0.428525968,2.403573342,-0.475056688,0.077948571,-1.188636924,0.847563427,0.332740414,0.045597989,0.917927491,0.211502128,-0.42786782,0
0,1,0,0,-0.252744204,-0.591671078,0.196905022,1.373473555,0.089120673,0.144844795,-1.387516302,-1.896287575,1.276114264,0.211502128,-1.188040232,0
0,0,0,0,-0.152297482,-0.591671078,-0.412634015,0.775538947,-0.068627178,-1.160204094,-1.436948967,0.556620506,-0.658094313,-0.194801383,0.332304592,0
0,1,0,0,-0.704754453,-0.591671078,1.111213579,1.473129323,-0.758774028,-0.859038966,0.613517947,1.834176798,0.595559394,-0.601104895,-1.188040232,0
1,0,0,1,-1.08142966,2.257463858,0.589800667,-3.011380237,1.447724045,-1.210398282,0.190374341,1.987483553,-1.732654633,-0.194801383,-0.42786782,0
0,1,0,0,-0.328079246,-0.591671078,-1.213112993,-1.666027369,-0.707505977,1.349505307,-1.173967193,2.140790308,0.201553944,-0.601104895,-0.42786782,0
0,1,0,1,-0.855424536,2.403573342,-0.093176809,-0.719297573,-0.796239143,-0.357097086,-0.901098886,0.403313751,1.132839555,-1.413711917,-1.188040232,0
0,0,0,0,1.279068305,-0.591671078,-0.337359616,-0.818953341,-0.737083699,-0.608068026,-0.942622324,1.067643023,0.559740717,0.211502128,-0.42786782,0
0,0,0,1,1.0279515,2.3305186,0.934961327,0.028120687,1.100678771,-0.608068026,1.24625605,-0.414322276,-1.37446786,-0.601104895,-0.42786782,0
1,0,0,0,0.098819322,-0.591671078,0.969844585,-0.221018733,1.033635934,0.847563427,-0.926803871,0.045597989,0.094097911,1.836716173,-0.42786782,0
1,0,0,1,-0.202520843,1.015533245,2.32111185,1.124334135,-0.222431333,-0.859038966,0.779611699,0.352211499,0.52392204,-1.007408406,-1.188040232,0
0,1,0,0,-0.55408437,-0.591671078,1.046954945,1.722268743,-0.287502322,-0.658262214,-1.462653952,0.607722757,0.058279234,0.211502128,0.332304592,0
1,0,0,0,-0.328079246,-0.591671078,-0.482400532,-0.320674501,1.000114516,0.897757615,-0.369203418,-0.056606515,-0.622275636,0.617805639,-0.42786782,0
1,0,0,0,0.224377725,-0.591671078,-0.372242874,2.220547583,0.026021533,0.044456419,1.090048831,-0.20991327,2.314855907,-1.007408406,0.332304592,0
0,1,0,0,2.710434092,-0.591671078,-0.47872861,0.227432223,-0.244121663,-0.658262214,-0.001424396,-0.261015521,0.165735266,-1.007408406,-1.188040232,0
0,0,0,0,-1.859891755,-0.591671078,0.96066478,-0.968436993,0.193628625,0.044456419,-0.701390922,-0.669833535,1.705938392,0.617805639,2.612821826,0
0,1,0,0,0.400159488,-0.591671078,0.406204571,-0.719297573,0.223206347,-0.206514522,-0.474000667,-0.107708766,-0.873006377,2.243019684,-0.42786782,0
1,0,0,0,-0.353190926,-0.591671078,0.130810428,-1.068092761,-0.362432552,0.245233171,-1.142330288,-0.51652678,-2.162478762,3.868233729,-0.42786782,0
0,0,0,1,0.701499654,1.380806954,0.308898641,-0.569813921,-0.401869514,-0.25670871,0.872545108,-0.874242542,-1.302830505,0.211502128,-0.42786782,0
0,0,0,0,1.0279515,-0.591671078,0.96066478,0.077948571,-0.646378684,0.496204111,-0.070630126,1.016540771,-0.120814153,-0.601104895,-0.42786782,0
0,1,0,0,0.274601086,-0.591671078,-0.252905412,-1.068092761,-2.492028547,-0.005737769,0.929886998,-1.334162807,-1.410286537,1.02410915,-1.188040232,0
1,0,0,1,-0.102074122,1.23469747,-0.711895651,0.028120687,0.217290803,-0.75865059,-0.507614878,1.936381301,-1.91174802,-1.007408406,1.092477003,0
0,1,0,0,-0.0016274,-0.591671078,0.945977093,-0.669469689,0.467715517,-0.608068026,0.27144391,-1.589674065,-1.087918441,1.02410915,-0.42786782,0
0,1,0,1,0.651276293,1.161642728,-0.458533039,-1.566371601,-0.468912351,0.245233171,0.13303245,0.09670024,-0.443182249,-0.194801383,-0.42786782,0
1,0,0,0,1.178621583,-0.591671078,1.160784525,0.725711063,-0.181022522,-0.457485462,-1.64258885,-0.363220025,1.132839555,0.211502128,0.332304592,0
0,0,0,1,0.927504778,1.819135406,-0.451189195,1.921580279,1.327441308,-1.059815718,-0.286156543,-1.487469562,-0.192451507,-0.194801383,1.092477003,0
0,1,0,0,-0.428525968,-0.591671078,2.007162526,-0.021707197,0.647153698,-0.156320334,0.447424195,2.447403818,0.882108813,-1.007408406,0.332304592,1
0,0,0,0,0.801946376,-0.591671078,2.115484222,2.021236047,0.446025187,0.044456419,0.564085283,0.454416002,0.953746168,-0.194801383,0.332304592,1
0,0,0,1,0.475494529,1.380806954,-0.941390771,0.725711063,-0.735111851,-0.457485462,0.83102167,1.067643023,-3.66686321,-1.820015428,-0.42786782,0
0,1,0,0,-0.353190926,-0.591671078,1.068986477,-0.171190849,-0.719337066,-0.156320334,1.614035072,1.629767791,0.129916589,0.617805639,0.332304592,0
0,0,0,0,-0.051850761,-0.591671078,1.076330321,-0.221018733,0.897578412,1.500087871,-0.048879754,0.863234016,0.774652781,-0.194801383,1.092477003,0
0,1,0,1,-1.332546465,1.380806954,-0.71005969,0.426743759,0.467715517,-0.306902898,-0.525410638,1.118745274,1.0612022,-1.007408406,-0.42786782,0
0,1,0,0,-1.106541341,-0.591671078,-0.397946328,0.825366831,-1.691458201,2.453777444,-0.365248805,-0.414322276,0.559740717,1.02410915,-1.188040232,0
0,0,0,0,0.651276293,-0.591671078,-1.319598728,1.373473555,-0.275671233,-1.160204094,0.348558867,-0.261015521,-3.66686321,-1.820015428,-1.188040232,0
1,0,0,0,0.324824447,-0.591671078,0.44108783,-0.769125457,-2.231744592,0.496204111,-0.68557247,1.118745274,0.52392204,-0.194801383,-0.42786782,0
0,1,0,0,-0.428525968,-0.591671078,1.840090079,0.626055295,0.024049685,-0.50767965,-0.871439287,0.147802492,0.058279234,-0.194801383,-1.188040232,1
0,1,0,1,0.324824447,1.307752212,-0.783498129,-0.619641805,-0.892859702,1.249116931,0.923955079,-0.312117773,0.452284685,1.02410915,0.332304592,0
1,0,0,1,0.123931003,1.526916438,-1.765737241,1.522957207,0.057571103,1.550282059,0.566062589,-1.385265059,-0.765550345,-0.601104895,-0.42786782,0
0,1,0,0,-1.031206299,-0.591671078,0.259327695,0.875194715,-2.28695634,0.496204111,0.182465115,1.731972294,1.0612022,1.430412661,1.092477003,0
0,1,0,0,1.454850068,-0.591671078,-0.183138896,0.675883179,-0.064683482,0.245233171,-0.141813163,-0.925344793,0.488103362,-0.194801383,-0.42786782,0
0,0,1,0,2.08264208,-0.591671078,0.624683925,0.227432223,-0.815957625,-0.808844778,-1.219445244,1.88527905,-1.875929343,2.243019684,0.332304592,0
0,1,0,1,0.676387973,1.23469747,1.566531896,0.476571643,-0.070599026,-0.055931957,0.866613188,-0.465424528,-0.084995475,-0.601104895,-0.42786782,0
0,1,0,1,0.149042683,1.307752212,-0.333687694,1.124334135,-0.108064141,0.144844795,1.058411925,0.147802492,1.240295587,-0.601104895,-0.42786782,0
0,1,0,0,0.902393098,-0.591671078,1.168128369,0.675883179,-1.573147312,0.496204111,-0.756755506,0.198904744,0.703015426,0.211502128,-1.188040232,0
1,0,1,0,-0.428525968,-0.591671078,2.196266504,-1.466715833,-2.742453261,-0.608068026,-0.078539353,-0.567629032,-1.302830505,1.02410915,0.332304592,0
0,1,1,0,-0.654531092,-0.591671078,-0.240053685,0.626055295,-1.038776465,1.098534367,-0.27627001,1.067643023,-0.049176798,-0.601104895,1.092477003,0
0,0,1,0,0.425271168,-0.591671078,0.800936177,-0.121362965,0.386869743,0.044456419,0.059872107,0.914336267,-1.410286537,0.617805639,-1.188040232,0
0,0,0,1,0.50060621,1.161642728,0.705466207,-0.619641805,2.908863519,0.395815735,0.231897779,0.914336267,-0.980462409,1.02410915,1.092477003,0
0,1,1,0,1.153509902,-0.591671078,-0.418141898,-1.068092761,-1.930051826,-0.306902898,0.216079326,-0.20991327,-1.123737118,0.617805639,-1.188040232,0
0,1,1,1,1.002839819,2.111354374,1.447194434,-0.818953341,0.414475617,0.546398299,2.482072656,-0.158811018,0.344828653,0.211502128,-1.188040232,0
0,1,0,0,-0.679642773,-0.591671078,0.145498116,1.323645671,-0.741027395,2.403583256,-0.096335112,-0.312117773,-0.407363571,0.211502128,-1.188040232,0
1,0,0,0,1.680855192,-0.591671078,-0.935882888,-0.221018733,-1.894558559,-1.461369222,-1.181876419,1.425358784,0.344828653,-1.007408406,-0.42786782,0
0,0,0,0,-0.152297482,-0.591671078,-0.425485742,-0.619641805,0.919268742,-1.26059247,-0.169495455,0.761029512,0.738834104,0.211502128,1.092477003,0
0,1,0,0,-0.980982938,-0.591671078,-1.084595726,-1.516543717,2.094490236,-1.210398282,0.042076348,-0.056606515,1.025383523,0.617805639,1.852649415,0
1,0,0,1,-0.403414287,1.380806954,0.305226719,1.921580279,1.575894174,-0.50767965,-2.206121223,-1.283060555,1.276114264,-0.194801383,-0.42786782,0
0,0,0,0,-0.202520843,-0.591671078,0.200576944,0.675883179,0.339545388,0.546398299,-1.409266675,1.067643023,-0.765550345,-0.601104895,1.092477003,0
0,0,0,1,-0.629419412,1.819135406,0.182217335,-1.715855253,0.233065588,-1.76253435,-0.695459003,0.403313751,-0.084995475,0.211502128,-0.42786782,0
0,1,0,0,-0.704754453,-0.591671078,0.819295787,-0.519986037,-0.817929473,-0.608068026,-0.159608922,-1.334162807,0.989564845,-1.007408406,-0.42786782,0
0,1,0,0,1.153509902,-0.591671078,-0.453025156,0.825366831,0.763492739,-0.357097086,0.156760129,1.680870043,0.129916589,-0.194801383,-1.188040232,0
1,0,0,0,-0.604307731,-0.591671078,-2.154960963,-0.569813921,-0.612857266,1.048340179,0.172578582,-1.845185324,-1.625198601,0.617805639,2.612821826,1
0,1,0,0,0.726611334,-0.591671078,0.059207951,0.576227411,-2.525549965,-0.055931957,-0.377112645,-1.1297538,-0.264088862,5.899751285,-1.188040232,0
0,0,0,0,0.776834695,-0.591671078,-1.811636264,-0.719297573,0.871944387,-1.411175034,0.714360582,0.761029512,0.022460557,-1.007408406,-1.188040232,0
0,1,0,0,1.831525275,-0.591671078,-1.018501131,-1.217576413,1.500963944,0.596592487,0.985251582,0.761029512,1.885031779,0.211502128,1.092477003,0
1,0,0,1,-1.106541341,2.257463858,0.609996238,0.725711063,-0.194825459,0.596592487,-0.359316886,0.761029512,-0.264088862,-0.601104895,-1.188040232,0
1,0,0,0,-1.181876382,-0.591671078,-0.834905035,-1.367060065,-0.896803399,-0.005737769,-1.953025982,-1.640776317,1.59848236,-0.194801383,1.092477003,0
0,1,0,0,-2.035673518,-0.591671078,0.187725218,0.426743759,1.128284645,-0.808844778,-0.383044564,0.09670024,-1.410286537,0.617805639,-1.188040232,0
0,1,0,0,1.0279515,-0.591671078,-1.743705709,-0.270846617,-1.26751085,-1.862922726,0.981296969,2.447403818,1.419388973,0.617805639,0.332304592,0
0,0,0,0,-0.654531092,-0.591671078,0.850507123,0.227432223,0.010246748,0.345621547,0.896272787,-0.107708766,0.022460557,0.211502128,-0.42786782,0
1,0,0,0,1.781301914,-0.591671078,0.591636628,1.024678367,-3.347810641,0.747175051,1.827584181,-1.1297538,0.846290136,2.243019684,1.092477003,0
1,0,0,0,-2.236566962,-0.591671078,1.281957948,0.875194715,1.013917453,0.947951803,1.568557021,-0.51652678,0.559740717,-0.601104895,-0.42786782,1
1,0,0,1,-1.106541341,1.23469747,-0.054621629,-0.320674501,-0.117923382,-1.26059247,0.249693538,0.812131764,-0.69391299,-0.194801383,-1.188040232,0
0,1,0,1,-0.729866133,2.111354374,0.738513505,-1.018264877,0.321798754,0.094650607,-0.95053155,-1.487469562,1.59848236,0.617805639,1.092477003,0
0,1,0,0,-0.579196051,-0.591671078,-0.899163669,-1.815511021,0.447997036,0.797369239,0.532448378,0.403313751,-0.084995475,0.211502128,-0.42786782,0
0,1,1,1,0.877281417,1.819135406,0.442923791,0.277260107,-0.263840144,-0.055931957,-1.960935208,0.352211499,0.094097911,0.617805639,1.092477003,0
1,0,0,0,1.203733263,-0.591671078,-0.722911417,-0.320674501,1.396455993,-0.407291274,-0.248587718,0.403313751,0.309009976,1.836716173,-0.42786782,0
1,0,0,0,-0.076962441,-0.591671078,-0.981781912,0.077948571,-0.673984558,-0.75865059,-0.258474251,1.783074546,-0.299907539,-1.007408406,1.092477003,0
